database,alloy,T_C,phase,label,set_index,fraction
mc_fe,llm,620.0,BCC_A2,BCC_A2,0,0.4009720223138274
mc_fe,llm,620.0,FCC_A1,FCC_A1,1,0.5990279776919583
mc_fe,llm,630.0,BCC_A2,BCC_A2,0,0.3983683343453781
mc_fe,llm,630.0,FCC_A1,FCC_A1,1,0.6016316656334175
mc_fe,llm,640.0,BCC_A2,BCC_A2,0,0.3958743283040176
mc_fe,llm,640.0,FCC_A1,FCC_A1,1,0.6041256716907973
mc_fe,llm,650.0,BCC_A2,BCC_A2,0,0.3934938644760461
mc_fe,llm,650.0,FCC_A1,FCC_A1,1,0.6065061355147523
mc_fe,llm,660.0,BCC_A2,BCC_A2,0,0.39123105407372927
mc_fe,llm,660.0,FCC_A1,FCC_A1,1,0.608768945931682
mc_fe,llm,670.0,BCC_A2,BCC_A2,0,0.3890902532862539
mc_fe,llm,670.0,FCC_A1,FCC_A1,1,0.6109097467080559
mc_fe,llm,680.0,BCC_A2,BCC_A2,0,0.387076058134778
mc_fe,llm,680.0,FCC_A1,FCC_A1,1,0.6129239419110534
mc_fe,llm,690.0,BCC_A2,BCC_A2,0,0.38519329977991684
mc_fe,llm,690.0,FCC_A1,FCC_A1,1,0.6148067002127702
mc_fe,llm,700.0,BCC_A2,BCC_A2,0,0.3834470418099383
mc_fe,llm,700.0,FCC_A1,FCC_A1,1,0.616552958191632
mc_fe,llm,710.0,BCC_A2,BCC_A2,0,0.38184257465924576
mc_fe,llm,710.0,FCC_A1,FCC_A1,1,0.6181574253567269
mc_fe,llm,720.0,BCC_A2,BCC_A2,0,0.3803854148290938
mc_fe,llm,720.0,FCC_A1,FCC_A1,1,0.6196145851673404
mc_fe,llm,730.0,BCC_A2,BCC_A2,0,0.37908130029964054
mc_fe,llm,730.0,FCC_A1,FCC_A1,1,0.620918699698502
mc_fe,llm,740.0,BCC_A2,BCC_A2,0,0.37793618851242977
mc_fe,llm,740.0,FCC_A1,FCC_A1,1,0.6220638114610395
mc_fe,llm,750.0,BCC_A2,BCC_A2,0,0.37695625308191866
mc_fe,llm,750.0,FCC_A1,FCC_A1,1,0.6230437469230039
mc_fe,llm,760.0,BCC_A2,BCC_A2,0,0.37614788057294535
mc_fe,llm,760.0,FCC_A1,FCC_A1,1,0.6238521194392455
mc_fe,llm,770.0,BCC_A2,BCC_A2,0,0.3755176668961114
mc_fe,llm,770.0,FCC_A1,FCC_A1,1,0.6244823330983889
mc_fe,llm,780.0,BCC_A2,BCC_A2,0,0.3750724134409259
mc_fe,llm,780.0,FCC_A1,FCC_A1,1,0.6249275865608866
mc_fe,llm,790.0,BCC_A2,BCC_A2,0,0.3748191217969674
mc_fe,llm,790.0,FCC_A1,FCC_A1,1,0.6251808782069951
mc_fe,llm,800.0,BCC_A2,BCC_A2,0,0.37476498861078755
mc_fe,llm,800.0,FCC_A1,FCC_A1,1,0.6252350113682105
mc_fe,llm,810.0,BCC_A2,BCC_A2,0,0.3749173985485684
mc_fe,llm,810.0,FCC_A1,FCC_A1,1,0.6250826014751909
mc_fe,llm,820.0,BCC_A2,BCC_A2,0,0.37528391656342075
mc_fe,llm,820.0,FCC_A1,FCC_A1,1,0.6247160834415
mc_fe,llm,830.0,BCC_A2,BCC_A2,0,0.37587227850868493
mc_fe,llm,830.0,FCC_A1,FCC_A1,1,0.6241277214560624
mc_fe,llm,840.0,BCC_A2,BCC_A2,0,0.37669038006188477
mc_fe,llm,840.0,FCC_A1,FCC_A1,1,0.6233096199368012
mc_fe,llm,850.0,BCC_A2,BCC_A2,0,0.37774626413959583
mc_fe,llm,850.0,FCC_A1,FCC_A1,1,0.6222537358637281
mc_fe,llm,860.0,FCC_A1,FCC_A1,0,0.6209518943853385
mc_fe,llm,860.0,BCC_A2,BCC_A2,1,0.3790481055981387
mc_fe,llm,870.0,FCC_A1,FCC_A1,0,0.6193958058580529
mc_fe,llm,870.0,BCC_A2,BCC_A2,1,0.38060419412762886
mc_fe,llm,880.0,FCC_A1,FCC_A1,0,0.6175770856447524
mc_fe,llm,880.0,BCC_A2,BCC_A2,1,0.382422914380521
mc_fe,llm,890.0,FCC_A1,FCC_A1,0,0.6154872771589481
mc_fe,llm,890.0,BCC_A2,BCC_A2,1,0.38451272284287497
mc_fe,llm,900.0,FCC_A1,FCC_A1,0,0.6131178775193392
mc_fe,llm,900.0,BCC_A2,BCC_A2,1,0.3868821224866336
mc_fe,llm,910.0,FCC_A1,FCC_A1,0,0.6104603668990978
mc_fe,llm,910.0,BCC_A2,BCC_A2,1,0.389539633110256
mc_fe,llm,920.0,FCC_A1,FCC_A1,0,0.6075062422477148
mc_fe,llm,920.0,BCC_A2,BCC_A2,1,0.3924937577622482
mc_fe,llm,930.0,FCC_A1,FCC_A1,0,0.6042470518969427
mc_fe,llm,930.0,BCC_A2,BCC_A2,1,0.3957529481061214
mc_fe,llm,940.0,FCC_A1,FCC_A1,0,0.6006744384894553
mc_fe,llm,940.0,BCC_A2,BCC_A2,1,0.3993255615436421
mc_fe,llm,950.0,FCC_A1,FCC_A1,0,0.596780182481215
mc_fe,llm,950.0,BCC_A2,BCC_A2,1,0.40321981749395513
mc_fe,llm,960.0,FCC_A1,FCC_A1,0,0.5925562518657538
mc_fe,llm,960.0,BCC_A2,BCC_A2,1,0.40744374809238887
mc_fe,llm,970.0,FCC_A1,FCC_A1,0,0.5879948546782032
mc_fe,llm,970.0,BCC_A2,BCC_A2,1,0.41200514533297145
mc_fe,llm,980.0,FCC_A1,FCC_A1,0,0.5830884965011104
mc_fe,llm,980.0,BCC_A2,BCC_A2,1,0.41691150350792633
mc_fe,llm,990.0,FCC_A1,FCC_A1,0,0.5778300413384044
mc_fe,llm,990.0,BCC_A2,BCC_A2,1,0.422169958647162
mc_fe,llm,1000.0,FCC_A1,FCC_A1,0,0.5722127762184882
mc_fe,llm,1000.0,BCC_A2,BCC_A2,1,0.42778722378021544
mc_fe,llm,1010.0,FCC_A1,FCC_A1,0,0.5662304782314145
mc_fe,llm,1010.0,BCC_A2,BCC_A2,1,0.4337695217954415
mc_fe,llm,1020.0,FCC_A1,FCC_A1,0,0.5598774836437875
mc_fe,llm,1020.0,BCC_A2,BCC_A2,1,0.440122516362516
mc_fe,llm,1030.0,FCC_A1,FCC_A1,0,0.5531487586622515
mc_fe,llm,1030.0,BCC_A2,BCC_A2,1,0.446851241326587
mc_fe,llm,1040.0,FCC_A1,FCC_A1,0,0.5460399699797723
mc_fe,llm,1040.0,BCC_A2,BCC_A2,1,0.45396003001632634
mc_fe,llm,1050.0,FCC_A1,FCC_A1,0,0.5385475524602533
mc_fe,llm,1050.0,BCC_A2,BCC_A2,1,0.46145244753108433
mc_fe,llm,1060.0,FCC_A1,FCC_A1,0,0.5306687767464103
mc_fe,llm,1060.0,BCC_A2,BCC_A2,1,0.46933122326940335
mc_fe,llm,1070.0,FCC_A1,FCC_A1,0,0.5224018072813763
mc_fe,llm,1070.0,BCC_A2,BCC_A2,1,0.4775981927196978
mc_fe,llm,1080.0,FCC_A1,FCC_A1,0,0.5137457575735693
mc_fe,llm,1080.0,BCC_A2,BCC_A2,1,0.4862542424410668
mc_fe,llm,1090.0,BCC_A2,BCC_A2,0,0.495299266787204
mc_fe,llm,1090.0,FCC_A1,FCC_A1,1,0.5047007332071473
mc_fe,llm,1100.0,FCC_A1,FCC_A1,0,0.49526786302717213
mc_fe,llm,1100.0,BCC_A2,BCC_A2,1,0.5047321369845409
mc_fe,llm,1110.0,FCC_A1,FCC_A1,0,0.4854493159177865
mc_fe,llm,1110.0,BCC_A2,BCC_A2,1,0.5145506840956564
mc_fe,llm,1120.0,BCC_A2,BCC_A2,0,0.5247516974591819
mc_fe,llm,1120.0,FCC_A1,FCC_A1,1,0.4752483025686985
mc_fe,llm,1130.0,BCC_A2,BCC_A2,0,0.5353309437176363
mc_fe,llm,1130.0,FCC_A1,FCC_A1,1,0.46466905626154803
mc_fe,llm,1140.0,BCC_A2,BCC_A2,0,0.5462832109616191
mc_fe,llm,1140.0,FCC_A1,FCC_A1,1,0.45371678905784607
mc_fe,llm,1150.0,FCC_A1,FCC_A1,0,0.44239763341440574
mc_fe,llm,1150.0,BCC_A2,BCC_A2,1,0.5576023665875706
mc_fe,llm,1160.0,FCC_A1,FCC_A1,0,0.4307185520705248
mc_fe,llm,1160.0,BCC_A2,BCC_A2,1,0.5692814479508995
mc_fe,llm,1170.0,FCC_A1,FCC_A1,0,0.4186872269163202
mc_fe,llm,1170.0,BCC_A2,BCC_A2,1,0.5813127731112482
mc_fe,llm,1180.0,FCC_A1,FCC_A1,0,0.40631192363452107
mc_fe,llm,1180.0,BCC_A2,BCC_A2,1,0.5936880763735402
mc_fe,llm,1190.0,FCC_A1,FCC_A1,0,0.3936013331755438
mc_fe,llm,1190.0,BCC_A2,BCC_A2,1,0.6063986668322171
mc_fe,llm,1200.0,FCC_A1,FCC_A1,0,0.38056439077431803
mc_fe,llm,1200.0,BCC_A2,BCC_A2,1,0.6194356092470014
mc_fe,llm,1210.0,FCC_A1,FCC_A1,0,0.3672100779274152
mc_fe,llm,1210.0,BCC_A2,BCC_A2,1,0.6327899220760501
mc_fe,llm,1220.0,FCC_A1,FCC_A1,0,0.3535472089562047
mc_fe,llm,1220.0,BCC_A2,BCC_A2,1,0.6464527910625238
mc_fe,llm,1230.0,BCC_A2,BCC_A2,0,0.6604157947419627
mc_fe,llm,1230.0,FCC_A1,FCC_A1,1,0.33958420526369393
mc_fe,llm,1240.0,LIQUID,LIQUID,0,0.09618907439230304
mc_fe,llm,1240.0,BCC_A2,BCC_A2,1,0.7767144593072685
mc_fe,llm,1240.0,FCC_A1,FCC_A1,2,0.12709646630614554
mc_fe,llm,1250.0,LIQUID,LIQUID,0,0.1684237730257094
mc_fe,llm,1250.0,BCC_A2,BCC_A2,1,0.8315762270101816
mc_fe,llm,1260.0,LIQUID,LIQUID,0,0.19748453834467244
mc_fe,llm,1260.0,BCC_A2,BCC_A2,1,0.8025154616968272
mc_fe,llm,1270.0,LIQUID,LIQUID,0,0.22878832407688984
mc_fe,llm,1270.0,BCC_A2,BCC_A2,1,0.7712116759667038
mc_fe,llm,1280.0,LIQUID,LIQUID,0,0.2621812537666528
mc_fe,llm,1280.0,BCC_A2,BCC_A2,1,0.7378187462573476
mc_fe,llm,1290.0,BCC_A2,BCC_A2,0,0.7024012630939435
mc_fe,llm,1290.0,LIQUID,LIQUID,1,0.2975987369565559
mc_fe,llm,1300.0,BCC_A2,BCC_A2,0,0.6649225513251087
mc_fe,llm,1300.0,LIQUID,LIQUID,1,0.3350774487332619
mc_fe,llm,1310.0,BCC_A2,BCC_A2,0,0.6252468028018668
mc_fe,llm,1310.0,LIQUID,LIQUID,1,0.37475319718818906
mc_fe,llm,1320.0,BCC_A2,BCC_A2,0,0.583149764064876
mc_fe,llm,1320.0,LIQUID,LIQUID,1,0.4168502359056464
mc_fe,llm,1330.0,BCC_A2,BCC_A2,0,0.5383352557588804
mc_fe,llm,1330.0,LIQUID,LIQUID,1,0.4616647442885131
mc_fe,llm,1340.0,BCC_A2,BCC_A2,0,0.4904574279982986
mc_fe,llm,1340.0,LIQUID,LIQUID,1,0.5095425720070538
mc_fe,llm,1350.0,BCC_A2,BCC_A2,0,0.4391501450899506
mc_fe,llm,1350.0,LIQUID,LIQUID,1,0.5608498548331787
mc_fe,llm,1360.0,BCC_A2,BCC_A2,0,0.38406476601602163
mc_fe,llm,1360.0,LIQUID,LIQUID,1,0.6159352340268215
mc_fe,llm,1370.0,LIQUID,LIQUID,0,0.6750845055801601
mc_fe,llm,1370.0,BCC_A2,BCC_A2,1,0.32491549444070766
mc_fe,llm,1380.0,BCC_A2,BCC_A2,0,0.2615273178062367
mc_fe,llm,1380.0,LIQUID,LIQUID,1,0.7384726821914654
mc_fe,llm,1390.0,LIQUID,LIQUID,0,0.9999999999889189
mc_fe,llm,1400.0,BCC_A2,BCC_A2,0,0.12211055349387301
mc_fe,llm,1400.0,LIQUID,LIQUID,1,0.8778894465331544
mc_fe,llm_noC,400.0,BETA_MN,BETA_MN,0,0.24373771766263588
mc_fe,llm_noC,400.0,BCC_A2,BCC_A2,1,0.6658300832764694
mc_fe,llm_noC,400.0,G_PHASE,G_PHASE,2,0.021743964114645895
mc_fe,llm_noC,400.0,FCC_A1,FCC_A1,4,0.06868443232190251
mc_fe,llm_noC,410.0,BETA_MN,BETA_MN,0,0.21979250264017006
mc_fe,llm_noC,410.0,BCC_A2,BCC_A2,1,0.6473523021563166
mc_fe,llm_noC,410.0,G_PHASE,G_PHASE,2,0.015602462445337228
mc_fe,llm_noC,410.0,FCC_A1,FCC_A1,4,0.11724900774052652
mc_fe,llm_noC,420.0,BETA_MN,BETA_MN,0,0.19719591377915452
mc_fe,llm_noC,420.0,BCC_A2,BCC_A2,1,0.6286761115449021
mc_fe,llm_noC,420.0,G_PHASE,G_PHASE,2,0.009319119129850485
mc_fe,llm_noC,420.0,FCC_A1,FCC_A1,4,0.16480524840452776
mc_fe,llm_noC,430.0,BETA_MN,BETA_MN,0,0.17549706562582446
mc_fe,llm_noC,430.0,BCC_A2,BCC_A2,1,0.6098249240852657
mc_fe,llm_noC,430.0,G_PHASE,G_PHASE,2,0.0028782795625452067
mc_fe,llm_noC,430.0,FCC_A1,FCC_A1,4,0.21179628836779962
mc_fe,llm_noC,440.0,FCC_A1,FCC_A1,0,0.24638569567606564
mc_fe,llm_noC,440.0,BCC_A2,BCC_A2,1,0.5970650805631965
mc_fe,llm_noC,440.0,BETA_MN,BETA_MN,3,0.1565460184704084
mc_fe,llm_noC,450.0,FCC_A1,FCC_A1,0,0.2713279969766661
mc_fe,llm_noC,450.0,BCC_A2,BCC_A2,1,0.5893709391261198
mc_fe,llm_noC,450.0,BETA_MN,BETA_MN,3,0.1392981922408862
mc_fe,llm_noC,460.0,BCC_A2,BCC_A2,0,0.5819273029703362
mc_fe,llm_noC,460.0,FCC_A1,FCC_A1,1,0.2961973567118615
mc_fe,llm_noC,460.0,BETA_MN,BETA_MN,3,0.12187293065846633
mc_fe,llm_noC,470.0,BCC_A2,BCC_A2,0,0.5747186140101979
mc_fe,llm_noC,470.0,FCC_A1,FCC_A1,1,0.3210524949097722
mc_fe,llm_noC,470.0,BETA_MN,BETA_MN,3,0.10422711608219969
mc_fe,llm_noC,480.0,BCC_A2,BCC_A2,0,0.5677311138699744
mc_fe,llm_noC,480.0,FCC_A1,FCC_A1,1,0.3459472103653638
mc_fe,llm_noC,480.0,BETA_MN,BETA_MN,3,0.08632076598635974
mc_fe,llm_noC,490.0,BCC_A2,BCC_A2,0,0.5609530963653971
mc_fe,llm_noC,490.0,FCC_A1,FCC_A1,1,0.37093061922215786
mc_fe,llm_noC,490.0,BETA_MN,BETA_MN,2,0.06811628440957732
mc_fe,llm_noC,500.0,FCC_A1,FCC_A1,0,0.3960470940019839
mc_fe,llm_noC,500.0,BCC_A2,BCC_A2,1,0.554375227387836
mc_fe,llm_noC,500.0,BETA_MN,BETA_MN,2,0.04957767866354839
mc_fe,llm_noC,510.0,BCC_A2,BCC_A2,0,0.5479898721142096
mc_fe,llm_noC,510.0,FCC_A1,FCC_A1,1,0.4213383817253882
mc_fe,llm_noC,510.0,BETA_MN,BETA_MN,2,0.030671746040154903
mc_fe,llm_noC,520.0,FCC_A1,FCC_A1,0,0.44684236352649637
mc_fe,llm_noC,520.0,BCC_A2,BCC_A2,1,0.5417917527514353
mc_fe,llm_noC,520.0,BETA_MN,BETA_MN,2,0.011365883791257166
mc_fe,llm_noC,530.0,FCC_A1,FCC_A1,0,0.4623530343088011
mc_fe,llm_noC,530.0,BCC_A2,BCC_A2,1,0.5376469657235361
mc_fe,llm_noC,540.0,FCC_A1,FCC_A1,0,0.4638012499983438
mc_fe,llm_noC,540.0,BCC_A2,BCC_A2,1,0.5361987500062358
mc_fe,llm_noC,550.0,FCC_A1,FCC_A1,0,0.46513772812062604
mc_fe,llm_noC,550.0,BCC_A2,BCC_A2,1,0.5348622719016706
mc_fe,llm_noC,560.0,FCC_A1,FCC_A1,0,0.4663577876421381
mc_fe,llm_noC,560.0,BCC_A2,BCC_A2,1,0.5336422123664774
mc_fe,llm_noC,570.0,FCC_A1,FCC_A1,0,0.4674564289288274
mc_fe,llm_noC,570.0,BCC_A2,BCC_A2,1,0.5325435710279363
mc_fe,llm_noC,580.0,FCC_A1,FCC_A1,0,0.46842833198429334
mc_fe,llm_noC,580.0,BCC_A2,BCC_A2,1,0.5315716680427334
mc_fe,llm_noC,590.0,FCC_A1,FCC_A1,0,0.46926785370203616
mc_fe,llm_noC,590.0,BCC_A2,BCC_A2,1,0.530732146293554
mc_fe,llm_noC,600.0,FCC_A1,FCC_A1,0,0.46996902147593556
mc_fe,llm_noC,600.0,BCC_A2,BCC_A2,1,0.5300309785165299
mc_fe,llm_noC,610.0,FCC_A1,FCC_A1,0,0.4705255305920397
mc_fe,llm_noC,610.0,BCC_A2,BCC_A2,1,0.5294744694017731
mc_fe,llm_noC,620.0,BCC_A2,BCC_A2,0,0.5290692642262687
mc_fe,llm_noC,620.0,FCC_A1,FCC_A1,1,0.4709307357651534
mc_fe,llm_noC,630.0,FCC_A1,FCC_A1,0,0.471177645513599
mc_fe,llm_noC,630.0,BCC_A2,BCC_A2,1,0.528822354512098
mc_fe,llm_noC,640.0,FCC_A1,FCC_A1,0,0.4712589136125579
mc_fe,llm_noC,640.0,BCC_A2,BCC_A2,1,0.5287410863926513
mc_fe,llm_noC,650.0,FCC_A1,FCC_A1,0,0.47116683006832993
mc_fe,llm_noC,650.0,BCC_A2,BCC_A2,1,0.5288331699627291
mc_fe,llm_noC,660.0,FCC_A1,FCC_A1,0,0.4708933120285682
mc_fe,llm_noC,660.0,BCC_A2,BCC_A2,1,0.5291066879828242
mc_fe,llm_noC,670.0,FCC_A1,FCC_A1,0,0.47042989181435
mc_fe,llm_noC,670.0,BCC_A2,BCC_A2,1,0.5295701082074691
mc_fe,llm_noC,680.0,BCC_A2,BCC_A2,0,0.5302322927568521
mc_fe,llm_noC,680.0,FCC_A1,FCC_A1,1,0.46976770724243455
mc_fe,llm_noC,690.0,FCC_A1,FCC_A1,0,0.4688974871205884
mc_fe,llm_noC,690.0,BCC_A2,BCC_A2,1,0.5311025129003177
mc_fe,llm_noC,700.0,BCC_A2,BCC_A2,0,0.5321904599314864
mc_fe,llm_noC,700.0,FCC_A1,FCC_A1,1,0.46780954010609205
mc_fe,llm_noC,710.0,BCC_A2,BCC_A2,0,0.5335062609565
mc_fe,llm_noC,710.0,FCC_A1,FCC_A1,1,0.4664937390102819
mc_fe,llm_noC,720.0,BCC_A2,BCC_A2,0,0.5350604926679858
mc_fe,llm_noC,720.0,FCC_A1,FCC_A1,1,0.4649395073180525
mc_fe,llm_noC,730.0,BCC_A2,BCC_A2,0,0.5368641967406109
mc_fe,llm_noC,730.0,FCC_A1,FCC_A1,1,0.4631358032703044
mc_fe,llm_noC,740.0,BCC_A2,BCC_A2,0,0.5389288963135425
mc_fe,llm_noC,740.0,FCC_A1,FCC_A1,1,0.46107110364327086
mc_fe,llm_noC,750.0,FCC_A1,FCC_A1,0,0.45873338745688125
mc_fe,llm_noC,750.0,BCC_A2,BCC_A2,1,0.5412666125521017
mc_fe,llm_noC,760.0,BCC_A2,BCC_A2,0,0.5438898813544808
mc_fe,llm_noC,760.0,FCC_A1,FCC_A1,1,0.4561101186527393
mc_fe,llm_noC,770.0,BCC_A2,BCC_A2,0,0.546811770805689
mc_fe,llm_noC,770.0,FCC_A1,FCC_A1,1,0.4531882292060466
mc_fe,llm_noC,780.0,BCC_A2,BCC_A2,0,0.550045898681012
mc_fe,llm_noC,780.0,FCC_A1,FCC_A1,1,0.4499541013933261
mc_fe,llm_noC,790.0,BCC_A2,BCC_A2,0,0.5536064505487936
mc_fe,llm_noC,790.0,FCC_A1,FCC_A1,1,0.4463935495010653
mc_fe,llm_noC,800.0,BCC_A2,BCC_A2,0,0.5575081971908284
mc_fe,llm_noC,800.0,FCC_A1,FCC_A1,1,0.4424918027709721
mc_fe,llm_noC,810.0,BCC_A2,BCC_A2,0,0.5617665120949319
mc_fe,llm_noC,810.0,FCC_A1,FCC_A1,1,0.4382334878784648
mc_fe,llm_noC,820.0,BCC_A2,BCC_A2,0,0.5663973872574907
mc_fe,llm_noC,820.0,FCC_A1,FCC_A1,1,0.43360261279393786
mc_fe,llm_noC,830.0,BCC_A2,BCC_A2,0,0.5714174491012086
mc_fe,llm_noC,830.0,FCC_A1,FCC_A1,1,0.4285825508585447
mc_fe,llm_noC,840.0,BCC_A2,BCC_A2,0,0.5768439753770338
mc_fe,llm_noC,840.0,FCC_A1,FCC_A1,1,0.42315602468062113
mc_fe,llm_noC,850.0,BCC_A2,BCC_A2,0,0.5826949041918577
mc_fe,llm_noC,850.0,FCC_A1,FCC_A1,1,0.41730509578849795
mc_fe,llm_noC,860.0,BCC_A2,BCC_A2,0,0.5889888486557281
mc_fe,llm_noC,860.0,FCC_A1,FCC_A1,1,0.4110111513587732
mc_fe,llm_noC,870.0,BCC_A2,BCC_A2,0,0.5957451029184994
mc_fe,llm_noC,870.0,FCC_A1,FCC_A1,1,0.40425489707411494
mc_fe,llm_noC,880.0,BCC_A2,BCC_A2,0,0.602983648820233
mc_fe,llm_noC,880.0,FCC_A1,FCC_A1,1,0.3970163512291591
mc_fe,llm_noC,890.0,BCC_A2,BCC_A2,0,0.6107251563088149
mc_fe,llm_noC,890.0,FCC_A1,FCC_A1,1,0.3892748437310911
mc_fe,llm_noC,900.0,BCC_A2,BCC_A2,0,0.61899098158569
mc_fe,llm_noC,900.0,FCC_A1,FCC_A1,1,0.38100901839433315
mc_fe,llm_noC,910.0,BCC_A2,BCC_A2,0,0.627803156917729
mc_fe,llm_noC,910.0,FCC_A1,FCC_A1,1,0.3721968431705645
mc_fe,llm_noC,920.0,BCC_A2,BCC_A2,0,0.6371843783016824
mc_fe,llm_noC,920.0,FCC_A1,FCC_A1,1,0.3628156217683161
mc_fe,llm_noC,930.0,BCC_A2,BCC_A2,0,0.6471579810736191
mc_fe,llm_noC,930.0,FCC_A1,FCC_A1,1,0.3528420189678621
mc_fe,llm_noC,940.0,FCC_A1,FCC_A1,0,0.3422520895525586
mc_fe,llm_noC,940.0,BCC_A2,BCC_A2,1,0.6577479104686856
mc_fe,llm_noC,950.0,BCC_A2,BCC_A2,0,0.6689786837875696
mc_fe,llm_noC,950.0,FCC_A1,FCC_A1,1,0.331021316334272
mc_fe,llm_noC,960.0,BCC_A2,BCC_A2,0,0.6808753339864325
mc_fe,llm_noC,960.0,FCC_A1,FCC_A1,1,0.319124666013582
mc_fe,llm_noC,970.0,BCC_A2,BCC_A2,0,0.6934633535836969
mc_fe,llm_noC,970.0,FCC_A1,FCC_A1,1,0.30653664640436024
mc_fe,llm_noC,980.0,BCC_A2,BCC_A2,0,0.706768611009505
mc_fe,llm_noC,980.0,FCC_A1,FCC_A1,1,0.29323138898264195
mc_fe,llm_noC,990.0,BCC_A2,BCC_A2,0,0.720817262237778
mc_fe,llm_noC,990.0,FCC_A1,FCC_A1,1,0.2791827377290462
mc_fe,llm_noC,1000.0,BCC_A2,BCC_A2,0,0.7356356404417115
mc_fe,llm_noC,1000.0,FCC_A1,FCC_A1,1,0.26436435951451104
mc_fe,llm_noC,1010.0,BCC_A2,BCC_A2,0,0.7512501254849795
mc_fe,llm_noC,1010.0,FCC_A1,FCC_A1,1,0.24874987442490337
mc_fe,llm_noC,1020.0,BCC_A2,BCC_A2,0,0.7676869960114497
mc_fe,llm_noC,1020.0,FCC_A1,FCC_A1,1,0.232313004061755
mc_fe,llm_noC,1030.0,FCC_A1,FCC_A1,0,0.21502774743347167
mc_fe,llm_noC,1030.0,BCC_A2,BCC_A2,1,0.7849722526101733
mc_fe,llm_noC,1040.0,BCC_A2,BCC_A2,0,0.8031314146008127
mc_fe,llm_noC,1040.0,FCC_A1,FCC_A1,1,0.1968685854639089
mc_fe,llm_noC,1050.0,FCC_A1,FCC_A1,0,0.17781071846087695
mc_fe,llm_noC,1050.0,BCC_A2,BCC_A2,1,0.8221892814976557
mc_fe,llm_noC,1060.0,FCC_A1,FCC_A1,0,0.1578303535498628
mc_fe,llm_noC,1060.0,BCC_A2,BCC_A2,1,0.8421696464596435
mc_fe,llm_noC,1070.0,BCC_A2,BCC_A2,0,0.8630949410087948
mc_fe,llm_noC,1070.0,FCC_A1,FCC_A1,1,0.13690505899416489
mc_fe,llm_noC,1080.0,BCC_A2,BCC_A2,0,0.8849857683755248
mc_fe,llm_noC,1080.0,FCC_A1,FCC_A1,1,0.11501423167943008
mc_fe,llm_noC,1090.0,BCC_A2,BCC_A2,0,0.9078602298604346
mc_fe,llm_noC,1090.0,FCC_A1,FCC_A1,1,0.09213977010988554
mc_fe,llm_noC,1100.0,BCC_A2,BCC_A2,0,0.9317328247202771
mc_fe,llm_noC,1100.0,FCC_A1,FCC_A1,1,0.06826717526585725
mc_fe,llm_noC,1110.0,BCC_A2,BCC_A2,0,0.9566123510249596
mc_fe,llm_noC,1110.0,FCC_A1,FCC_A1,1,0.04338764900476409
mc_fe,llm_noC,1120.0,BCC_A2,BCC_A2,0,0.9824971199785425
mc_fe,llm_noC,1120.0,FCC_A1,FCC_A1,1,0.017502879991189112
mc_fe,llm_noC,1130.0,BCC_A2,BCC_A2,0,1.0000000000196048
mc_fe,llm_noC,1140.0,BCC_A2,BCC_A2,0,0.9999999999947562
mc_fe,llm_noC,1150.0,BCC_A2,BCC_A2,0,0.999999999979299
mc_fe,llm_noC,1160.0,BCC_A2,BCC_A2,0,1.0000000000133091
mc_fe,llm_noC,1170.0,BCC_A2,BCC_A2,0,0.999999999998771
mc_fe,llm_noC,1180.0,BCC_A2,BCC_A2,0,1.0000000000226936
mc_fe,llm_noC,1190.0,BCC_A2,BCC_A2,0,0.9999999999996165
mc_fe,llm_noC,1200.0,BCC_A2,BCC_A2,0,0.9999999999831978
mc_fe,llm_noC,1210.0,BCC_A2,BCC_A2,0,1.0000000000406404
mc_fe,llm_noC,1220.0,BCC_A2,BCC_A2,0,0.9999999999876091
mc_fe,llm_noC,1230.0,BCC_A2,BCC_A2,0,0.9999999999909449
mc_fe,llm_noC,1240.0,BCC_A2,BCC_A2,0,0.9999999999714695
mc_fe,llm_noC,1250.0,BCC_A2,BCC_A2,0,0.9877827626229058
mc_fe,llm_noC,1250.0,LIQUID,LIQUID,1,0.012217237329117822
mc_fe,llm_noC,1260.0,LIQUID,LIQUID,0,0.057962295354350594
mc_fe,llm_noC,1260.0,BCC_A2,BCC_A2,1,0.9420377046189538
mc_fe,llm_noC,1270.0,BCC_A2,BCC_A2,0,0.897171703013931
mc_fe,llm_noC,1270.0,LIQUID,LIQUID,1,0.10282829704728398
mc_fe,llm_noC,1280.0,BCC_A2,BCC_A2,0,0.8528080867813553
mc_fe,llm_noC,1280.0,LIQUID,LIQUID,1,0.14719191323243697
mc_fe,llm_noC,1290.0,BCC_A2,BCC_A2,0,0.8085339855114194
mc_fe,llm_noC,1290.0,LIQUID,LIQUID,1,0.19146601440565292
mc_fe,llm_noC,1300.0,BCC_A2,BCC_A2,0,0.7639011639951383
mc_fe,llm_noC,1300.0,LIQUID,LIQUID,1,0.2360988360300666
mc_fe,llm_noC,1310.0,BCC_A2,BCC_A2,0,0.7184232336908211
mc_fe,llm_noC,1310.0,LIQUID,LIQUID,1,0.28157676638283907
mc_fe,llm_noC,1320.0,BCC_A2,BCC_A2,0,0.6715738705685687
mc_fe,llm_noC,1320.0,LIQUID,LIQUID,1,0.3284261295821337
mc_fe,llm_noC,1330.0,BCC_A2,BCC_A2,0,0.622788908791051
mc_fe,llm_noC,1330.0,LIQUID,LIQUID,1,0.3772110910973976
